,joint,end_effector
0,0.0032685311087620396,0.001780654670827777
1,0.00326853110876204,0.001780654670827777
2,0.00730270778793461,0.0022030801925207594
3,0.004425023044563117,0.0017653739864384398
4,0.003825411782875716,0.001612225173313112
5,0.003705489530538236,0.0015815954106880464
6,0.0036978609916223045,0.0015708018361810078
7,0.003961177334036499,0.0017301059158034526
8,0.005669086593109598,0.0016238630334275588
9,0.0060106684449242175,0.00160261445695238
10,0.006010462119450248,0.0016084921886275606
11,0.006003666385795019,0.0016150712517140563
12,0.002600225139404182,0.0018601475886278187
13,0.001919536890126015,0.0019091628560105713
14,0.0009941193161781886,0.0018952179501671696
15,0.00046163410935188296,0.001896241280809027
16,0.00028948823094629027,0.0018985650298386498
17,0.0006857474067239776,0.0018154980925685878
18,0.0007649992418795152,0.0017988847051145754
19,0.0006545311939579711,0.0017986719624857282
20,0.0006005506202915814,0.0017992481439742982
21,0.0005803805305850333,0.0017997470106907204
22,0.0014788800241592737,0.0011205395604515344
23,0.0016585799228741218,0.0009846980704036972
24,0.001730516810781329,0.0009499017756279333
25,0.0017598173932251472,0.0009405919439370028
26,0.0017699423937772576,0.0009380241032341209
27,0.005212377067395693,0.0018805691459857228
28,0.0130455437225132,0.0021543359305870578
29,0.030475762056964888,0.0024926022587139114
30,0.04598901479954817,0.00243938185339466
31,0.049116595792519174,0.002425711533828764
32,0.028556537338610972,0.009592582657518115
33,0.02464177216160062,0.011122902590614023
34,0.03435493795600052,0.011241901887991592
35,0.036297571114880495,0.011265701747467105
36,0.05864237161458934,0.013360680149589065
37,0.057061871512380145,0.00968035255542928
38,0.04219524797179747,0.007325158820067724
39,0.03922192326368093,0.006854120072995412
40,0.03862725832205762,0.00675991232358095
41,0.03850832533373296,0.006741070773698057
42,0.03848453873606803,0.0067373024637214785
43,0.03847978141653505,0.006736548801726163
44,0.03847882995262845,0.0067363980693271
45,0.03847863965984713,0.006736367922847287
46,0.038478601601290865,0.006736361893551325
47,0.03847859398957961,0.006736360687692133
48,0.03847859246723736,0.006736360446520294
49,0.03847859216276891,0.006736360398285926
50,0.03847859210187522,0.006736360388639053
